src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.10,142.250.181.42,60873,443,17,2023-03-07 17:43:22,14991243.839263916,10.005840850052182,0.13341121133402908,0.13341121133402908,0.0,2,0,150,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,2,0,150,0
13.232.67.198,192.168.10.10,443,34196,6,2023-03-07 17:43:28,10248816.013336182,12.879536507264465,0.19514449253431007,0.19514449253431007,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
192.168.10.10,20.189.172.32,57218,443,6,2023-03-07 17:42:58,819708.1089019775,1304.122758321808,8.539625171424374,4.8797858122425,3.6598393591818748,4,3,478,591,285.0,54.0,119.5,96.38594295850407,449.0,54.0,197.0,178.73070991485113,449,54,152.71428571428572,143.07412093608212,20470.20408163265,80,60,20,2,136618.0181503296,409548.0442047119,33.14018249511719,192787.9335682614,410160.0646972656,409834.1464996338,111.81831359863281,136720.02156575522,193120.85429281252,410734.1766357422,409907.10258483887,827.0740509033203,205367.0883178711,204540.01426696777,0,0,0,0,1,0,0,0,0,0,0,0.75,152.71428571428572,501,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5,197.0,0,4,3,478,591
20.189.172.33,192.168.10.10,443,54508,6,2023-03-07 17:42:58,820657.9685211182,1430.5594352731728,9.7482755384884,4.8741377692442,4.8741377692442,4,4,696,478,449.0,54.0,174.0,159.8295967585478,285.0,54.0,119.5,96.38594295850407,449,54,146.75,134.76066748127957,18160.4375,80,80,20,3,117236.85264587402,410466.19415283203,0.0,185127.38460964957,820657.9685211182,410900.1159667969,0.0,273552.65617370605,193431.5003064276,409864.9024963379,409619.0929412842,114.91775512695312,136621.63416544595,193038.35445724535,0,0,0,0,1,0,0,0,0,0,0,1.0,146.75,2050,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,119.5,0,4,4,696,478
52.114.76.239,192.168.10.10,443,53946,6,2023-03-07 17:43:01,39709322.929382324,6.6734958052865005,0.07554900911645095,0.025183003038816983,0.05036600607763397,1,2,100,165,100.0,100.0,100.0,0.0,111.0,54.0,82.5,28.5,111,54,88.33333333333333,24.689178916188272,609.5555555555555,20,40,20,1,19854661.464691162,39709299.80278015,23.126602172851562,19854638.33808899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,88.33333333333333,2051,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,82.5,0,1,2,100,165
138.199.14.78,192.168.10.10,443,53466,6,2023-03-07 17:43:35,6557878.9710998535,20.128459305472916,0.30497665614352903,0.30497665614352903,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
192.168.10.3,239.255.255.250,53338,1900,17,2023-03-07 17:43:01,616048.0976104736,813.2481894567616,4.869749637465638,4.869749637465638,0.0,3,0,501,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,24,0,8,3,308024.0488052368,309107.06520080566,306941.03240966797,1083.0163955688477,616048.0976104736,309107.06520080566,306941.03240966797,308024.0488052368,1083.0163955688477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,167.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0,3,0,501,0
142.250.181.142,192.168.10.10,443,45124,17,2023-03-07 17:43:36,5797550.916671753,82.27612087516349,0.34497325314533955,0.17248662657266978,0.17248662657266978,1,1,67,410,67.0,67.0,67.0,0.0,410.0,410.0,410.0,0.0,410,67,238.5,171.5,29412.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,238.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,410.0,0,1,1,67,410
192.168.10.10,8.8.8.8,47937,53,17,2023-03-07 17:43:02,57931.90002441406,2969.003259473875,34.523293714812496,17.261646857406248,17.261646857406248,1,1,70,102,70.0,70.0,70.0,0.0,102.0,102.0,102.0,0.0,102,70,86.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,102.0,0,1,1,70,102
192.168.10.10,142.250.181.42,60873,443,17,2023-03-07 17:43:37,5024221.897125244,74.4393873634433,0.7961431803576823,0.19903579508942057,0.5971073852682617,1,3,75,299,75.0,75.0,75.0,0.0,162.0,68.0,99.66666666666667,44.07821331325589,162,68,93.5,39.63899595095718,1571.25,8,24,8,1,1674740.6323750813,4952033.042907715,6367.921829223633,2317522.7899947013,0,0.0,0.0,0.0,0.0,5017853.9752960205,4952033.042907715,65820.93238830566,2508926.9876480103,2443106.0552597046,0,0,0,0,1,0,0,0,0,0,0,3.0,93.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,99.66666666666667,0,1,3,75,299
192.168.10.10,142.250.181.138,43860,443,17,2023-03-07 17:43:02,479468.82247924805,11435.571496908562,37.541544217463816,18.770772108731908,18.770772108731908,9,9,2446,3037,1292.0,75.0,271.77777777777777,387.0735726154447,1292.0,63.0,337.44444444444446,407.8303326714598,1292,63,304.6111111111111,398.9408392354392,159153.79320987655,72,72,8,9,28204.048381132237,225041.15104675293,42.91534423828125,56725.37877348843,407816.88690185547,225313.1866455078,145.91217041015625,50977.11086273193,73048.60247900827,254109.85946655273,102477.7889251709,401.9737243652344,31763.73243331909,41763.78833200035,0,0,0,0,1,0,0,0,0,0,0,1.0,304.6111111111111,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.77777777777777,337.44444444444446,0,9,9,2446,3037
142.250.181.142,192.168.10.10,443,45124,17,2023-03-07 17:43:42,1152829.885482788,1524.9431179204516,11.276598710447026,5.204584020206319,6.072014690240706,6,7,1228,530,661.0,66.0,204.66666666666666,220.79527974020542,79.0,75.0,75.71428571428571,1.3850513878332367,661,66,135.23076923076923,163.19886587377133,26633.8698224852,48,56,8,6,96069.15712356567,208019.01817321777,134.94491577148438,80201.46169891603,771249.0558624268,327908.0390930176,402.9273986816406,154249.81117248535,125549.98499461655,1152120.82862854,339526.891708374,28205.156326293945,192020.13810475668,118443.56767203963,0,0,0,0,1,0,0,0,0,0,0,1.1666666666666667,135.23076923076923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.66666666666666,75.71428571428571,0,6,7,1228,530
142.250.181.142,192.168.10.10,443,45124,17,2023-03-07 17:43:43,1082610.845565796,524.6575926395333,7.389543558303285,3.6947717791516426,3.6947717791516426,4,4,268,300,67.0,67.0,67.0,0.0,75.0,75.0,75.0,0.0,75,67,71.0,4.0,16.0,32,32,8,4,154658.69222368512,205643.892288208,60212.135314941406,61881.19934466092,876966.9532775879,343445.0626373291,263345.00312805176,292322.317759196,36256.67703072665,879477.9777526855,344549.89433288574,263471.1265563965,293159.32591756183,36484.57448439127,0,0,0,0,1,0,0,0,0,0,0,1.0,71.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,75.0,0,4,4,268,300
192.168.10.10,13.232.67.199,38108,443,6,2023-03-07 17:43:24,20419996.976852417,6.464251691595831,0.09794320744842169,0.048971603724210847,0.048971603724210847,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.10.10,140.82.113.26,58332,443,6,2023-03-07 17:43:30,14453817.84439087,15.497635462932603,0.20755761780713308,0.06918587260237768,0.13837174520475537,1,2,66,158,66.0,66.0,66.0,0.0,92.0,66.0,79.0,13.0,92,66,74.66666666666667,12.256517540566824,150.22222222222223,20,40,20,0,7226908.922195435,14196302.890777588,257514.95361328125,6969393.968582153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,74.66666666666667,501,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,79.0,0,1,2,66,158
192.168.10.10,138.199.14.78,53466,443,6,2023-03-07 17:43:41,3471755.9814453125,38.02110537303593,0.5760773541369081,0.5760773541369081,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
192.168.10.10,142.250.181.99,35686,443,17,2023-03-07 17:43:05,411590.8145904541,17289.01556532705,46.16235184671359,21.866377190548544,24.295974656165047,9,10,2500,4616,1292.0,75.0,277.77777777777777,391.90043457144054,1292.0,64.0,461.6,481.09317184927914,1292,64,374.5263157894737,450.545910788825,202991.61772853183,72,80,8,9,22866.15636613634,88854.07447814941,57.93571472167969,32107.74966654845,380720.853805542,173958.06312561035,336.8854522705078,47590.10672569275,58874.3021538891,322060.82344055176,114068.03131103516,595.8080291748047,35784.535937839086,41522.01066154923,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,374.5263157894737,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.77777777777777,461.6,0,9,10,2500,4616
142.250.181.142,192.168.10.10,443,45124,17,2023-03-07 17:43:44,1366686.1057281494,209.265316155112,2.926787638533035,1.4633938192665175,1.4633938192665175,2,2,136,150,68.0,68.0,68.0,0.0,75.0,75.0,75.0,0.0,75,68,71.5,3.5,12.25,16,16,8,2,455562.0352427165,804022.0737457275,156682.01446533203,266590.72465177975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,71.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,0,2,2,136,150
192.168.10.10,13.89.179.8,38726,443,6,2023-03-07 17:43:45,1032316.9231414795,5621.335725409489,9.686947657090279,5.812168594254167,3.8747790628361116,6,4,1019,4784,571.0,54.0,169.83333333333334,188.03759966796238,3107.0,66.0,1196.0,1246.515342865863,3107,54,580.3,946.2871710004315,895459.4099999998,120,80,20,2,114701.88034905327,409147.0241546631,4.0531158447265625,163827.2788231742,727458.0001831055,409178.9722442627,330.92498779296875,145491.6000366211,179573.25347474994,716691.0171508789,409512.0429992676,724.0772247314453,238897.00571695963,173589.46154470206,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,580.3,64240,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.83333333333334,1196.0,0,6,4,1019,4784
192.168.10.3,239.255.255.250,44616,1900,17,2023-03-07 17:43:06,614392.0421600342,815.4402492561935,4.882875744049063,4.882875744049063,0.0,3,0,501,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,24,0,8,3,307196.0210800171,307282.9246520996,307109.11750793457,86.90357208251953,614392.0421600342,307282.9246520996,307109.11750793457,307196.0210800171,86.90357208251953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,167.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0,3,0,501,0
142.250.181.142,192.168.10.10,443,45124,17,2023-03-07 17:43:45,1607338.9053344727,88.96692509924844,1.2442926587307472,0.6221463293653736,0.6221463293653736,1,1,68,75,68.0,68.0,68.0,0.0,75.0,75.0,75.0,0.0,75,68,71.5,3.5,12.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,71.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,0,1,1,68,75
192.168.10.10,20.50.73.11,54702,443,6,2023-03-07 17:43:46,1068382.0247650146,18247.218268472672,14.975916506569007,10.295942598266192,4.679973908302815,11,5,14652,4843,2934.0,54.0,1332.0,1310.821324763427,3106.0,60.0,968.6,1203.6048521005555,3106,54,1218.4375,1289.3325777679513,1662378.49609375,220,100,20,7,71225.46831766765,297610.9981536865,10.967254638671875,118474.1289331871,770771.0266113281,296777.00996398926,10.967254638671875,77077.10266113281,117919.2602939231,819866.8956756592,299695.0149536133,1086.9503021240234,204966.7239189148,121820.19903459142,0,0,0,0,1,0,0,0,0,0,0,0.45454545454545453,1218.4375,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13363.0,5.0,0.0,0.0,10003299.00981617,0.0,1332.0,968.6,0,11,5,14652,4843
142.250.181.142,192.168.10.10,443,45124,17,2023-03-07 17:43:47,3208929.0618896484,44.563154012445295,0.6232608952789551,0.31163044763947756,0.31163044763947756,1,1,68,75,68.0,68.0,68.0,0.0,75.0,75.0,75.0,0.0,75,68,71.5,3.5,12.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,71.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,0,1,1,68,75
192.168.10.10,13.89.179.8,38726,443,6,2023-03-07 17:43:46,4344285.96496582,775.731622452371,0.6905622751801522,0.23018742506005074,0.4603748501201015,1,2,2784,586,2784.0,2784.0,2784.0,0.0,526.0,60.0,293.0,233.0,2784,60,1123.3333333333333,1189.5795709222461,1415099.5555555553,20,40,20,1,2172142.98248291,4059617.042541504,284668.9224243164,1887474.0600585938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,1123.3333333333333,501,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,293.0,0,1,2,2784,586
192.168.10.10,13.232.67.199,42040,443,6,2023-03-07 17:43:30,20473882.19833374,6.447238424119817,0.09768543066848208,0.04884271533424104,0.04884271533424104,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
138.199.14.78,192.168.10.10,443,53466,6,2023-03-07 17:43:45,6572844.982147217,20.082627896828665,0.3042822408610404,0.3042822408610404,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
192.168.10.3,239.255.255.250,57114,1900,17,2023-03-07 17:43:11,617532.9685211182,811.2927172128252,4.8580402228312884,4.8580402228312884,0.0,3,0,501,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,24,0,8,3,308766.4842605591,310212.1353149414,307320.83320617676,1445.6510543823242,617532.9685211182,310212.1353149414,307320.83320617676,308766.4842605591,1445.6510543823242,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,167.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0,3,0,501,0
192.168.10.3,224.0.0.251,5353,5353,17,2023-03-07 17:43:33,19969009.87625122,10.315984682094431,0.10015519108829544,0.10015519108829544,0.0,2,0,206,0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,103,103,103.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,2,0,206,0
192.168.10.10,8.8.8.8,33834,53,17,2023-03-07 17:43:15,58947.086334228516,2917.8711060418536,33.92873379118434,16.96436689559217,16.96436689559217,1,1,70,102,70.0,70.0,70.0,0.0,102.0,102.0,102.0,0.0,102,70,86.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,102.0,0,1,1,70,102
192.168.10.10,138.199.14.78,53466,443,6,2023-03-07 17:43:51,3475385.904312134,37.98139361623673,0.5754756608520717,0.5754756608520717,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
192.168.10.10,8.8.8.8,38408,443,17,2023-03-07 17:43:15,492552.0420074463,17831.618287894988,56.846784932376146,26.393150147174637,30.453634785201505,13,15,2651,6132,1292.0,75.0,203.92307692307693,320.5832332912244,1292.0,64.0,408.8,434.69379260961773,1292,64,313.67857142857144,399.2296200694737,159384.28954081633,104,120,8,13,18242.66822249801,113065.00434875488,0.0,33316.09867506268,492552.0420074463,172160.86387634277,39.10064697265625,41046.00350062052,57072.21509513868,405774.8317718506,144669.0559387207,0.0,28983.916555132186,43860.264412676195,0,0,0,0,1,0,0,0,0,0,0,1.1538461538461537,313.67857142857144,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.0,4.0,0.0,0.0,4684928.244119517,0.0,203.92307692307693,408.8,0,13,15,2651,6132
192.168.10.10,8.8.8.8,42810,443,17,2023-03-07 17:43:15,638311.1476898193,7087.452594825104,43.86575434462929,21.932877172314644,21.932877172314644,14,14,1581,2943,249.0,75.0,112.92857142857143,70.92396762501002,620.0,64.0,210.21428571428572,226.5631979229222,620,64,161.57142857142858,174.77606663782018,30546.673469387755,112,112,8,14,23641.153618141456,168563.1275177002,0.0,45885.32814359748,561716.0797119141,168563.1275177002,6.9141387939453125,43208.92920860877,58902.4124895985,580705.1658630371,245321.98905944824,0.0,44669.62814331055,77284.15741153549,0,0,0,0,1,0,0,0,0,0,0,1.0,161.57142857142858,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.92857142857143,210.21428571428572,0,14,14,1581,2943
192.168.10.10,142.250.181.68,49009,443,17,2023-03-07 17:43:15,611550.8079528809,19087.539167962947,39.24449070771102,21.257432466676804,17.98705824103422,13,11,5033,6640,1292.0,75.0,387.15384615384613,498.7261999185596,1292.0,63.0,603.6363636363636,560.3504216482061,1292,63,486.375,538.7723554913213,290275.6510416667,104,88,8,13,26589.16556316873,252213.0012512207,0.0,53890.79537845519,546437.9787445068,284309.14878845215,5.9604644775390625,45536.4982287089,76783.33093072678,358685.0166320801,102377.17628479004,0.0,35868.50166320801,38427.35220902302,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,486.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,4.0,0.0,0.0,4356683.921110299,0.0,387.15384615384613,603.6363636363636,0,13,11,5033,6640
192.168.10.10,142.250.181.74,39117,443,17,2023-03-07 17:43:15,536947.0119476318,17063.136205502462,37.24762323838127,18.623811619190636,18.623811619190636,10,10,3755,5407,1292.0,75.0,375.5,472.0801309099971,1292.0,63.0,540.7,537.887172183907,1292,63,458.1,512.7512944888583,262913.88999999996,80,80,8,10,28260.36904987536,236068.9640045166,0.0,55222.5060690748,471091.98570251465,236068.9640045166,154.01840209960938,52343.55396694607,75786.75377462376,245260.00022888184,89198.11248779297,0.0,27251.111136542426,30438.211961703448,0,0,0,0,1,0,0,0,0,0,0,1.0,458.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.0,4.0,1336.0,4.0,12567.102851997355,13049.783638137778,375.5,540.7,0,10,10,3755,5407
192.168.10.10,20.42.73.26,34302,443,6,2023-03-07 17:43:54,1233442.0680999756,4705.531090682373,8.107393333360395,4.864436000016237,3.2429573333441577,6,4,1019,4785,571.0,54.0,169.83333333333334,188.03759966796238,3108.0,66.0,1196.25,1246.8986275956838,3108,54,580.4,946.5541928489885,895964.8400000001,120,80,20,2,137049.11867777506,506525.03967285156,18.11981201171875,201575.72891302477,778259.9925994873,506572.961807251,200.03318786621094,155651.99851989746,203210.08623563417,726917.028427124,456921.1006164551,3355.9799194335938,242305.67614237466,185964.95595386866,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,580.4,64240,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.83333333333334,1196.25,0,6,4,1019,4785
142.250.181.74,192.168.10.10,443,49964,17,2023-03-07 17:43:16,0.0,0,0,0,0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67,67,67.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,67.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,1,0,67,0
142.250.181.142,192.168.10.10,443,45124,17,2023-03-07 17:43:51,6406486.988067627,22.321125488328313,0.31218357326333307,0.15609178663166653,0.15609178663166653,1,1,68,75,68.0,68.0,68.0,0.0,75.0,75.0,75.0,0.0,75,68,71.5,3.5,12.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,71.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.0,0,1,1,68,75
192.168.10.10,52.114.74.214,42069,443,6,2023-03-07 17:43:17,194053.17306518555,1365.605085524586,15.45968021348588,10.306453475657253,5.153226737828627,2,1,165,100,111.0,54.0,82.5,28.5,100.0,100.0,100.0,0.0,111,54,88.33333333333333,24.689178916188272,609.5555555555555,40,20,20,1,97026.58653259277,194027.18544006348,25.987625122070312,97000.5989074707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,88.33333333333333,1999,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,100.0,0,2,1,165,100
